,Date,ID,Problems_solved,Transactions,T_Month
588,2020-08-20,177.0,10,0,2020-08-01
589,2020-08-20,177.0,13,0,2020-08-01
590,2020-08-25,177.0,2,0,2020-08-01
591,2020-08-27,177.0,48,0,2020-08-01
592,2020-08-28,177.0,57,0,2020-08-01
593,2020-08-31,219.0,58,0,2020-08-01
594,2020-08-04,219.0,1,0,2020-08-01
595,2020-08-06,219.0,2,0,2020-08-01
596,2020-08-12,219.0,10,0,2020-08-01
597,2020-08-13,219.0,48,0,2020-08-01
598,2020-08-19,219.0,52,0,2020-08-01
599,2020-08-20,219.0,40,0,2020-08-01
600,2020-08-26,219.0,7,0,2020-08-01
601,2020-08-27,12.0,1,0,2020-08-01
602,2020-08-05,12.0,36,213,2020-08-01
603,2020-08-07,12.0,51,298,2020-08-01
604,2020-08-24,12.0,16,0,2020-08-01
605,2020-08-25,12.0,23,488,2020-08-01
606,2020-08-26,12.0,26,985,2020-08-01
607,2020-08-27,12.0,10,0,2020-08-01
608,2020-08-01,12.0,58,0,2020-08-01
609,2020-08-24,12.0,2,0,2020-08-01
610,2020-08-03,12.0,74,0,2020-08-01
611,2020-08-04,12.0,44,0,2020-08-01
612,2020-08-05,12.0,45,0,2020-08-01
613,2020-08-06,12.0,31,0,2020-08-01
614,2020-08-07,12.0,12,0,2020-08-01
615,2020-08-10,12.0,6,0,2020-08-01
616,2020-08-24,12.0,36,0,2020-08-01
617,2020-08-25,12.0,19,0,2020-08-01
618,2020-08-26,12.0,31,0,2020-08-01
619,2020-08-27,12.0,29,0,2020-08-01
620,2020-08-28,12.0,51,0,2020-08-01
621,2020-08-31,12.0,55,0,2020-08-01
622,2020-08-24,12.0,9,0,2020-08-01
623,2020-08-24,13.0,2,0,2020-08-01
624,2020-08-03,13.0,5,0,2020-08-01
625,2020-08-06,13.0,21,0,2020-08-01
626,2020-08-12,13.0,14,857,2020-08-01
627,2020-08-13,13.0,38,319,2020-08-01
628,2020-08-16,13.0,25,0,2020-08-01
629,2020-08-18,13.0,32,573,2020-08-01
630,2020-08-20,13.0,30,215,2020-08-01
631,2020-08-24,13.0,28,484,2020-08-01
632,2020-08-25,13.0,20,387,2020-08-01
633,2020-08-28,13.0,58,420,2020-08-01
634,2020-08-31,13.0,32,382,2020-08-01
635,2020-08-01,13.0,64,0,2020-08-01
637,2020-08-04,13.0,5,0,2020-08-01
638,2020-08-05,13.0,39,0,2020-08-01
639,2020-08-06,13.0,5,0,2020-08-01
640,2020-08-12,13.0,2,0,2020-08-01
641,2020-08-13,13.0,8,0,2020-08-01
642,2020-08-16,13.0,6,0,2020-08-01
643,2020-08-03,13.0,26,0,2020-08-01
644,2020-08-04,13.0,27,0,2020-08-01
645,2020-08-05,13.0,14,0,2020-08-01
646,2020-08-06,13.0,14,0,2020-08-01
647,2020-08-10,13.0,32,0,2020-08-01
648,2020-08-11,13.0,39,0,2020-08-01
649,2020-08-12,13.0,21,0,2020-08-01
650,2020-08-13,13.0,12,0,2020-08-01
651,2020-08-17,13.0,42,0,2020-08-01
652,2020-08-18,13.0,10,0,2020-08-01
653,2020-08-20,13.0,19,0,2020-08-01
654,2020-08-24,13.0,12,0,2020-08-01
655,2020-08-25,13.0,18,0,2020-08-01
656,2020-08-27,13.0,34,0,2020-08-01
657,2020-08-28,13.0,13,0,2020-08-01
658,2020-08-31,13.0,16,0,2020-08-01
659,2020-08-16,14.0,1,0,2020-08-01
660,2020-08-09,14.0,4,0,2020-08-01
661,2020-08-12,14.0,15,0,2020-08-01
662,2020-08-13,14.0,4,0,2020-08-01
663,2020-08-14,14.0,18,771,2020-08-01
664,2020-08-17,14.0,17,0,2020-08-01
665,2020-08-18,14.0,30,597,2020-08-01
666,2020-08-20,14.0,9,0,2020-08-01
667,2020-08-25,14.0,35,0,2020-08-01
668,2020-08-26,14.0,31,425,2020-08-01
669,2020-08-28,14.0,57,361,2020-08-01
670,2020-08-31,14.0,30,0,2020-08-01
671,2020-08-09,14.0,15,0,2020-08-01
672,2020-08-10,14.0,2,0,2020-08-01
673,2020-08-12,14.0,8,0,2020-08-01
674,2020-08-13,14.0,8,0,2020-08-01
675,2020-08-19,14.0,9,0,2020-08-01
676,2020-08-20,14.0,1,0,2020-08-01
677,2020-08-25,14.0,3,0,2020-08-01
678,2020-08-10,14.0,39,0,2020-08-01
679,2020-08-11,14.0,42,0,2020-08-01
681,2020-08-13,14.0,32,0,2020-08-01
682,2020-08-14,14.0,21,0,2020-08-01
683,2020-08-17,14.0,32,0,2020-08-01
684,2020-08-18,14.0,8,0,2020-08-01
685,2020-08-19,14.0,27,0,2020-08-01
686,2020-08-20,14.0,24,0,2020-08-01
687,2020-08-24,14.0,46,0,2020-08-01
688,2020-08-25,14.0,0,0,2020-08-01
689,2020-08-26,14.0,14,0,2020-08-01
690,2020-08-27,14.0,41,0,2020-08-01
691,2020-08-28,14.0,7,0,2020-08-01
692,2020-08-31,14.0,23,0,2020-08-01
693,2020-08-10,14.0,9,0,2020-08-01
694,2020-08-25,14.0,9,0,2020-08-01
695,2020-08-10,14.0,1,0,2020-08-01
696,2020-08-25,15.0,2,0,2020-08-01
697,2020-08-13,15.0,5,261,2020-08-01
698,2020-08-04,15.0,2,0,2020-08-01
699,2020-08-10,15.0,9,0,2020-08-01
700,2020-08-24,15.0,11,0,2020-08-01
701,2020-08-25,15.0,10,0,2020-08-01
702,2020-08-26,15.0,4,0,2020-08-01
703,2020-08-27,15.0,1,0,2020-08-01
704,2020-08-03,15.0,45,0,2020-08-01
705,2020-08-04,15.0,36,0,2020-08-01
706,2020-08-05,15.0,45,0,2020-08-01
707,2020-08-07,15.0,23,0,2020-08-01
708,2020-08-10,15.0,32,0,2020-08-01
709,2020-08-11,15.0,29,0,2020-08-01
710,2020-08-12,15.0,35,0,2020-08-01
711,2020-08-13,15.0,12,0,2020-08-01
712,2020-08-14,15.0,22,0,2020-08-01
713,2020-08-21,15.0,24,0,2020-08-01
714,2020-08-24,15.0,33,0,2020-08-01
715,2020-08-25,15.0,9,0,2020-08-01
716,2020-08-26,15.0,19,0,2020-08-01
717,2020-08-27,15.0,24,0,2020-08-01
718,2020-08-28,15.0,21,0,2020-08-01
735,2020-08-11,272.0,4,0,2020-08-01
736,2020-08-03,272.0,39,0,2020-08-01
737,2020-08-12,272.0,13,368,2020-08-01
738,2020-08-13,272.0,11,0,2020-08-01
739,2020-08-14,272.0,23,289,2020-08-01
740,2020-08-17,272.0,14,281,2020-08-01
741,2020-08-29,272.0,48,0,2020-08-01
742,2020-08-30,272.0,39,0,2020-08-01
743,2020-08-31,272.0,66,585,2020-08-01
744,2020-08-01,272.0,74,0,2020-08-01
745,2020-08-04,272.0,10,0,2020-08-01
746,2020-08-07,272.0,8,0,2020-08-01
747,2020-08-10,272.0,12,0,2020-08-01
748,2020-08-12,272.0,8,0,2020-08-01
749,2020-08-19,272.0,16,0,2020-08-01
750,2020-08-29,272.0,0,0,2020-08-01
751,2020-08-03,272.0,63,0,2020-08-01
752,2020-08-04,272.0,59,0,2020-08-01
753,2020-08-05,272.0,75,0,2020-08-01
754,2020-08-06,272.0,63,0,2020-08-01
755,2020-08-07,272.0,52,0,2020-08-01
756,2020-08-10,272.0,73,0,2020-08-01
757,2020-08-12,272.0,24,0,2020-08-01
758,2020-08-13,272.0,60,0,2020-08-01
759,2020-08-14,272.0,23,0,2020-08-01
760,2020-08-17,272.0,16,0,2020-08-01
761,2020-08-19,272.0,27,0,2020-08-01
762,2020-08-31,272.0,16,0,2020-08-01
763,2020-08-10,272.0,6,0,2020-08-01
764,2020-08-10,296.0,3,0,2020-08-01
765,2020-08-05,296.0,24,324,2020-08-01
766,2020-08-06,296.0,11,187,2020-08-01
767,2020-08-09,296.0,5,0,2020-08-01
768,2020-08-12,296.0,9,0,2020-08-01
769,2020-08-13,296.0,6,0,2020-08-01
770,2020-08-04,296.0,8,0,2020-08-01
771,2020-08-09,296.0,20,0,2020-08-01
772,2020-08-10,296.0,10,0,2020-08-01
773,2020-08-12,296.0,8,0,2020-08-01
774,2020-08-13,296.0,10,0,2020-08-01
775,2020-08-14,296.0,12,0,2020-08-01
776,2020-08-03,296.0,85,0,2020-08-01
777,2020-08-04,296.0,63,0,2020-08-01
778,2020-08-05,296.0,26,0,2020-08-01
779,2020-08-06,296.0,34,0,2020-08-01
780,2020-08-10,296.0,40,0,2020-08-01
781,2020-08-12,296.0,44,0,2020-08-01
782,2020-08-13,296.0,62,0,2020-08-01
783,2020-08-14,296.0,83,0,2020-08-01
784,2020-08-10,296.0,11,0,2020-08-01
785,2020-08-10,16.0,1,0,2020-08-01
786,2020-08-12,16.0,1,0,2020-08-01
787,2020-08-27,16.0,18,0,2020-08-01
788,2020-08-28,16.0,2,0,2020-08-01
789,2020-08-31,16.0,60,0,2020-08-01
790,2020-08-05,16.0,72,473,2020-08-01
791,2020-08-06,16.0,52,409,2020-08-01
792,2020-08-07,16.0,53,431,2020-08-01
793,2020-08-10,16.0,60,676,2020-08-01
794,2020-08-11,16.0,48,446,2020-08-01
795,2020-08-12,16.0,57,0,2020-08-01
796,2020-08-13,16.0,76,363,2020-08-01
797,2020-08-14,16.0,46,"1,260",2020-08-01
798,2020-08-17,16.0,55,528,2020-08-01
799,2020-08-18,16.0,30,0,2020-08-01
800,2020-08-19,16.0,55,837,2020-08-01
801,2020-08-21,16.0,30,0,2020-08-01
802,2020-08-24,16.0,52,641,2020-08-01
803,2020-08-25,16.0,30,0,2020-08-01
804,2020-08-26,16.0,81,337,2020-08-01
805,2020-08-26,16.0,12,0,2020-08-01
806,2020-08-27,16.0,15,0,2020-08-01
807,2020-08-28,16.0,35,0,2020-08-01
808,2020-08-31,17.0,10,0,2020-08-01
809,2020-08-03,17.0,15,0,2020-08-01
810,2020-08-06,17.0,16,0,2020-08-01
811,2020-08-12,17.0,6,0,2020-08-01
812,2020-08-13,17.0,4,0,2020-08-01
813,2020-08-17,17.0,12,0,2020-08-01
814,2020-08-18,17.0,15,716,2020-08-01
815,2020-08-24,17.0,28,635,2020-08-01
816,2020-08-25,17.0,12,526,2020-08-01
817,2020-08-31,17.0,18,755,2020-08-01
818,2020-08-04,17.0,11,0,2020-08-01
819,2020-08-10,17.0,6,0,2020-08-01
820,2020-08-12,17.0,3,0,2020-08-01
821,2020-08-13,17.0,13,0,2020-08-01
822,2020-08-19,17.0,13,0,2020-08-01
823,2020-08-20,17.0,20,0,2020-08-01
824,2020-08-26,17.0,15,0,2020-08-01
825,2020-08-03,17.0,41,0,2020-08-01
826,2020-08-04,17.0,50,0,2020-08-01
827,2020-08-05,17.0,68,0,2020-08-01
828,2020-08-06,17.0,36,0,2020-08-01
829,2020-08-10,17.0,38,0,2020-08-01
830,2020-08-11,17.0,48,0,2020-08-01
831,2020-08-12,17.0,27,0,2020-08-01
832,2020-08-13,17.0,19,0,2020-08-01
833,2020-08-17,17.0,36,0,2020-08-01
834,2020-08-18,17.0,22,0,2020-08-01
835,2020-08-19,17.0,35,0,2020-08-01
836,2020-08-20,17.0,21,0,2020-08-01
837,2020-08-24,17.0,13,0,2020-08-01
838,2020-08-25,17.0,21,0,2020-08-01
839,2020-08-26,17.0,34,0,2020-08-01
840,2020-08-31,17.0,23,0,2020-08-01
841,2020-08-10,18.0,7,0,2020-08-01
842,2020-08-21,18.0,1,0,2020-08-01
843,2020-08-08,18.0,45,0,2020-08-01
844,2020-08-09,18.0,32,0,2020-08-01
845,2020-08-10,18.0,4,0,2020-08-01
846,2020-08-11,18.0,2,0,2020-08-01
847,2020-08-12,18.0,10,0,2020-08-01
848,2020-08-14,18.0,3,0,2020-08-01
849,2020-08-15,18.0,4,0,2020-08-01
850,2020-08-17,18.0,7,0,2020-08-01
851,2020-08-18,18.0,7,0,2020-08-01
852,2020-08-19,18.0,20,0,2020-08-01
853,2020-08-20,18.0,4,0,2020-08-01
855,2020-08-03,18.0,52,0,2020-08-01
856,2020-08-04,18.0,68,0,2020-08-01
857,2020-08-05,18.0,52,0,2020-08-01
858,2020-08-06,18.0,40,0,2020-08-01
859,2020-08-10,18.0,30,0,2020-08-01
860,2020-08-11,18.0,8,0,2020-08-01
861,2020-08-12,18.0,5,0,2020-08-01
862,2020-08-14,18.0,27,0,2020-08-01
863,2020-08-17,18.0,22,0,2020-08-01
864,2020-08-19,18.0,15,0,2020-08-01
865,2020-08-20,18.0,14,0,2020-08-01
866,2020-08-21,18.0,6,0,2020-08-01
867,2020-08-13,18.0,14,0,2020-08-01
868,2020-08-14,18.0,48,0,2020-08-01
869,2020-08-17,18.0,9,0,2020-08-01
870,2020-08-26,18.0,1,0,2020-08-01
871,2020-08-17,18.0,26,0,2020-08-01
872,2020-08-18,18.0,54,0,2020-08-01
873,2020-08-19,18.0,60,0,2020-08-01
874,2020-08-20,18.0,56,0,2020-08-01
875,2020-08-21,18.0,40,0,2020-08-01
876,2020-08-24,18.0,56,0,2020-08-01
877,2020-08-25,18.0,53,0,2020-08-01
878,2020-08-26,18.0,38,0,2020-08-01
879,2020-08-27,18.0,43,0,2020-08-01
880,2020-08-28,18.0,51,0,2020-08-01
881,2020-08-31,178.0,43,0,2020-08-01
882,2020-08-12,178.0,0,0,2020-08-01
883,2020-08-12,178.0,2,0,2020-08-01
885,2020-08-01,178.0,39,0,2020-08-01
886,2020-08-03,178.0,54,488,2020-08-01
887,2020-08-04,178.0,59,431,2020-08-01
888,2020-08-05,178.0,69,368,2020-08-01
889,2020-08-06,178.0,60,442,2020-08-01
890,2020-08-07,178.0,53,564,2020-08-01
891,2020-08-10,178.0,45,"1,035",2020-08-01
892,2020-08-11,178.0,10,333,2020-08-01
893,2020-08-12,178.0,44,634,2020-08-01
894,2020-08-13,178.0,59,454,2020-08-01
895,2020-08-14,178.0,56,582,2020-08-01
896,2020-08-17,178.0,34,234,2020-08-01
897,2020-08-18,178.0,48,249,2020-08-01
898,2020-08-19,178.0,43,468,2020-08-01
899,2020-08-20,178.0,41,0,2020-08-01
900,2020-08-25,178.0,20,508,2020-08-01
901,2020-08-26,178.0,34,0,2020-08-01
902,2020-08-31,178.0,16,0,2020-08-01
903,2020-08-26,178.0,23,0,2020-08-01
904,2020-08-28,178.0,42,0,2020-08-01
905,2020-08-31,178.0,26,0,2020-08-01
906,2020-08-31,178.0,13,0,2020-08-01
907,2020-08-31,19.0,2,0,2020-08-01
908,2020-08-05,19.0,8,205,2020-08-01
909,2020-08-06,19.0,20,625,2020-08-01
910,2020-08-19,19.0,35,901,2020-08-01
911,2020-08-20,19.0,56,"2,612",2020-08-01
912,2020-08-24,19.0,4,0,2020-08-01
913,2020-08-28,19.0,36,0,2020-08-01
914,2020-08-31,19.0,82,545,2020-08-01
915,2020-08-02,19.0,149,0,2020-08-01
916,2020-08-04,19.0,35,0,2020-08-01
917,2020-08-05,19.0,52,0,2020-08-01
918,2020-08-10,19.0,12,0,2020-08-01
919,2020-08-12,19.0,12,0,2020-08-01
920,2020-08-13,19.0,17,0,2020-08-01
921,2020-08-26,19.0,4,0,2020-08-01
922,2020-08-27,19.0,47,0,2020-08-01
923,2020-08-28,19.0,2,0,2020-08-01
924,2020-08-04,19.0,1,0,2020-08-01
925,2020-08-24,19.0,1,0,2020-08-01
926,2020-08-03,19.0,105,0,2020-08-01
927,2020-08-04,19.0,58,0,2020-08-01
928,2020-08-05,19.0,17,0,2020-08-01
929,2020-08-06,19.0,29,0,2020-08-01
930,2020-08-07,19.0,82,0,2020-08-01
931,2020-08-10,19.0,74,0,2020-08-01
932,2020-08-11,19.0,73,0,2020-08-01
933,2020-08-12,19.0,58,0,2020-08-01
934,2020-08-13,19.0,58,0,2020-08-01
935,2020-08-17,19.0,85,0,2020-08-01
936,2020-08-19,19.0,31,0,2020-08-01
937,2020-08-20,19.0,4,0,2020-08-01
938,2020-08-21,19.0,69,0,2020-08-01
939,2020-08-24,19.0,65,0,2020-08-01
940,2020-08-25,19.0,75,0,2020-08-01
941,2020-08-26,19.0,67,0,2020-08-01
942,2020-08-27,19.0,56,0,2020-08-01
943,2020-08-28,19.0,44,0,2020-08-01
944,2020-08-12,19.0,8,0,2020-08-01
945,2020-08-12,20.0,1,0,2020-08-01
946,2020-08-12,20.0,0,0,2020-08-01
947,2020-08-03,20.0,58,454,2020-08-01
948,2020-08-04,20.0,58,532,2020-08-01
949,2020-08-05,20.0,53,0,2020-08-01
950,2020-08-06,20.0,45,618,2020-08-01
951,2020-08-07,20.0,55,0,2020-08-01
952,2020-08-10,20.0,39,683,2020-08-01
953,2020-08-11,20.0,45,992,2020-08-01
954,2020-08-12,20.0,39,326,2020-08-01
955,2020-08-14,20.0,52,686,2020-08-01
956,2020-08-17,20.0,42,266,2020-08-01
957,2020-08-18,20.0,38,114,2020-08-01
958,2020-08-19,20.0,47,262,2020-08-01
959,2020-08-20,20.0,35,233,2020-08-01
960,2020-08-21,20.0,42,380,2020-08-01
961,2020-08-24,20.0,30,292,2020-08-01
962,2020-08-25,20.0,37,251,2020-08-01
963,2020-08-26,20.0,6,0,2020-08-01
964,2020-08-27,20.0,15,0,2020-08-01
965,2020-08-28,20.0,1,0,2020-08-01
966,2020-08-20,20.0,12,0,2020-08-01
967,2020-08-21,20.0,3,0,2020-08-01
968,2020-08-24,20.0,2,0,2020-08-01
969,2020-08-25,20.0,0,0,2020-08-01
970,2020-08-26,20.0,37,0,2020-08-01
971,2020-08-27,20.0,23,0,2020-08-01
972,2020-08-28,20.0,37,0,2020-08-01
973,2020-08-31,20.0,48,0,2020-08-01
975,2020-08-12,21.0,1,0,2020-08-01
976,2020-08-05,21.0,11,728,2020-08-01
977,2020-08-06,21.0,16,"1,718",2020-08-01
978,2020-08-16,21.0,13,0,2020-08-01
979,2020-08-19,21.0,23,0,2020-08-01
980,2020-08-21,21.0,8,0,2020-08-01
981,2020-08-24,21.0,4,0,2020-08-01
982,2020-08-26,21.0,17,527,2020-08-01
983,2020-08-27,21.0,34,"1,094",2020-08-01
984,2020-08-28,21.0,47,0,2020-08-01
985,2020-08-01,21.0,63,0,2020-08-01
986,2020-08-07,21.0,22,0,2020-08-01
987,2020-08-15,21.0,16,0,2020-08-01
988,2020-08-16,21.0,6,0,2020-08-01
989,2020-08-17,21.0,20,0,2020-08-01
990,2020-08-20,21.0,8,0,2020-08-01
991,2020-08-21,21.0,3,0,2020-08-01
992,2020-08-25,21.0,19,0,2020-08-01
993,2020-08-30,21.0,20,0,2020-08-01
994,2020-08-03,21.0,69,0,2020-08-01
995,2020-08-05,21.0,12,0,2020-08-01
996,2020-08-06,21.0,26,0,2020-08-01
997,2020-08-07,21.0,33,0,2020-08-01
998,2020-08-17,21.0,45,0,2020-08-01
999,2020-08-19,21.0,15,0,2020-08-01
1000,2020-08-20,21.0,35,0,2020-08-01
1002,2020-08-24,21.0,12,0,2020-08-01
1003,2020-08-25,21.0,33,0,2020-08-01
1004,2020-08-26,21.0,26,0,2020-08-01
1005,2020-08-27,21.0,8,0,2020-08-01
1006,2020-08-28,21.0,11,0,2020-08-01
1007,2020-08-31,21.0,67,0,2020-08-01
1008,2020-08-15,21.0,5,0,2020-08-01
1009,2020-08-15,22.0,1,0,2020-08-01
1010,2020-08-17,22.0,13,721,2020-08-01
1011,2020-08-18,22.0,15,0,2020-08-01
1012,2020-08-23,22.0,29,74,2020-08-01
1013,2020-08-24,22.0,26,"1,180",2020-08-01
1014,2020-08-25,22.0,5,0,2020-08-01
1015,2020-08-26,22.0,6,0,2020-08-01
1016,2020-08-27,22.0,13,577,2020-08-01
1017,2020-08-29,22.0,27,0,2020-08-01
1018,2020-08-30,22.0,27,0,2020-08-01
1019,2020-08-11,22.0,11,0,2020-08-01
1020,2020-08-18,22.0,10,0,2020-08-01
1021,2020-08-21,22.0,9,0,2020-08-01
1022,2020-08-23,22.0,13,0,2020-08-01
1023,2020-08-29,22.0,5,0,2020-08-01
1024,2020-08-11,22.0,16,0,2020-08-01
1025,2020-08-17,22.0,27,0,2020-08-01
1026,2020-08-18,22.0,8,0,2020-08-01
1027,2020-08-19,22.0,28,0,2020-08-01
1028,2020-08-21,22.0,29,0,2020-08-01
1029,2020-08-24,22.0,28,0,2020-08-01
1030,2020-08-25,22.0,24,0,2020-08-01
1031,2020-08-26,22.0,17,0,2020-08-01
1032,2020-08-27,22.0,7,0,2020-08-01
1033,2020-08-31,22.0,31,0,2020-08-01
1034,2020-08-11,23.0,3,0,2020-08-01
1035,2020-08-05,23.0,1,0,2020-08-01
1036,2020-08-10,23.0,7,0,2020-08-01
1037,2020-08-25,23.0,10,0,2020-08-01
1038,2020-08-26,23.0,13,0,2020-08-01
1039,2020-08-27,23.0,10,0,2020-08-01
1040,2020-08-10,23.0,1,0,2020-08-01
1041,2020-08-03,23.0,82,0,2020-08-01
1042,2020-08-04,23.0,58,0,2020-08-01
1043,2020-08-05,23.0,54,0,2020-08-01
1044,2020-08-06,23.0,52,0,2020-08-01
1045,2020-08-07,23.0,70,0,2020-08-01
1046,2020-08-10,23.0,64,0,2020-08-01
1047,2020-08-11,23.0,42,0,2020-08-01
1048,2020-08-12,23.0,59,0,2020-08-01
1049,2020-08-13,23.0,37,0,2020-08-01
1050,2020-08-17,23.0,57,0,2020-08-01
1051,2020-08-18,23.0,35,0,2020-08-01
1052,2020-08-19,23.0,46,0,2020-08-01
1053,2020-08-20,23.0,44,0,2020-08-01
1054,2020-08-24,23.0,37,0,2020-08-01
1055,2020-08-25,23.0,30,0,2020-08-01
1056,2020-08-26,23.0,31,0,2020-08-01
1057,2020-08-27,23.0,47,0,2020-08-01
1058,2020-08-31,24.0,60,0,2020-08-01
1059,2020-08-12,24.0,0,0,2020-08-01
1061,2020-08-03,24.0,57,241,2020-08-01
1062,2020-08-04,24.0,55,441,2020-08-01
1063,2020-08-05,24.0,89,453,2020-08-01
1064,2020-08-06,24.0,63,468,2020-08-01
1065,2020-08-07,24.0,55,0,2020-08-01
1066,2020-08-10,24.0,57,848,2020-08-01
1067,2020-08-11,24.0,61,0,2020-08-01
1068,2020-08-12,24.0,35,634,2020-08-01
1069,2020-08-13,24.0,53,867,2020-08-01
1070,2020-08-14,24.0,46,590,2020-08-01
1071,2020-08-17,24.0,40,0,2020-08-01
1072,2020-08-18,24.0,43,653,2020-08-01
1073,2020-08-19,24.0,46,594,2020-08-01
1074,2020-08-20,24.0,42,420,2020-08-01
1075,2020-08-21,24.0,9,0,2020-08-01
1076,2020-08-12,24.0,1,0,2020-08-01
1077,2020-08-21,24.0,14,0,2020-08-01
1078,2020-08-24,24.0,71,0,2020-08-01
1079,2020-08-25,24.0,61,0,2020-08-01
1080,2020-08-26,24.0,50,0,2020-08-01
1081,2020-08-27,24.0,78,0,2020-08-01
1082,2020-08-28,24.0,72,0,2020-08-01
1084,2020-08-12,25.0,0,0,2020-08-01
1085,2020-08-05,25.0,15,0,2020-08-01
1086,2020-08-19,25.0,13,220,2020-08-01
1087,2020-08-23,25.0,7,0,2020-08-01
1088,2020-08-24,25.0,13,0,2020-08-01
1089,2020-08-27,25.0,7,0,2020-08-01
1090,2020-08-28,25.0,37,851,2020-08-01
1091,2020-08-31,25.0,33,0,2020-08-01
1092,2020-08-04,25.0,4,0,2020-08-01
1093,2020-08-05,25.0,29,0,2020-08-01
1094,2020-08-10,25.0,4,0,2020-08-01
1095,2020-08-13,25.0,11,0,2020-08-01
1096,2020-08-18,25.0,13,0,2020-08-01
1097,2020-08-23,25.0,10,0,2020-08-01
1098,2020-08-24,25.0,1,0,2020-08-01
1099,2020-08-03,25.0,53,0,2020-08-01
1100,2020-08-04,25.0,52,0,2020-08-01
1101,2020-08-05,25.0,20,0,2020-08-01
1102,2020-08-06,25.0,60,0,2020-08-01
1103,2020-08-10,25.0,45,0,2020-08-01
1104,2020-08-13,25.0,36,0,2020-08-01
1105,2020-08-14,25.0,17,0,2020-08-01
1106,2020-08-17,25.0,48,0,2020-08-01
1107,2020-08-18,25.0,17,0,2020-08-01
1108,2020-08-19,25.0,15,0,2020-08-01
1109,2020-08-20,25.0,33,0,2020-08-01
1110,2020-08-21,25.0,55,0,2020-08-01
1111,2020-08-24,25.0,34,0,2020-08-01
1112,2020-08-25,25.0,31,0,2020-08-01
1113,2020-08-27,25.0,35,0,2020-08-01
1114,2020-08-28,25.0,12,0,2020-08-01
1115,2020-08-31,25.0,11,0,2020-08-01
1116,2020-08-24,25.0,5,0,2020-08-01
1117,2020-08-24,26.0,1,0,2020-08-01
1118,2020-08-01,26.0,37,0,2020-08-01
1119,2020-08-02,26.0,29,0,2020-08-01
1120,2020-08-03,26.0,43,0,2020-08-01
1121,2020-08-06,26.0,40,710,2020-08-01
1122,2020-08-07,26.0,34,"1,527",2020-08-01
1123,2020-08-08,26.0,11,0,2020-08-01
1124,2020-08-09,26.0,44,0,2020-08-01
1125,2020-08-10,26.0,34,654,2020-08-01
1126,2020-08-11,26.0,35,503,2020-08-01
1127,2020-08-14,26.0,31,476,2020-08-01
1128,2020-08-15,26.0,32,0,2020-08-01
1129,2020-08-17,26.0,31,605,2020-08-01
1130,2020-08-21,26.0,25,367,2020-08-01
1131,2020-08-22,26.0,10,0,2020-08-01
1132,2020-08-23,26.0,34,0,2020-08-01
1133,2020-08-08,26.0,5,0,2020-08-01
1134,2020-08-21,26.0,3,0,2020-08-01
1136,2020-08-24,26.0,13,0,2020-08-01
1137,2020-08-29,26.0,47,0,2020-08-01
1138,2020-08-30,26.0,21,0,2020-08-01
1139,2020-08-21,26.0,4,0,2020-08-01
1140,2020-08-24,26.0,30,0,2020-08-01
1141,2020-08-25,26.0,48,0,2020-08-01
1142,2020-08-31,26.0,46,0,2020-08-01
1143,2020-08-08,26.0,24,0,2020-08-01
1144,2020-08-08,220.0,7,0,2020-08-01
1145,2020-08-04,220.0,7,0,2020-08-01
1146,2020-08-08,220.0,17,0,2020-08-01
1147,2020-08-26,220.0,4,0,2020-08-01
1148,2020-08-27,220.0,1,0,2020-08-01
1149,2020-08-04,220.0,1,0,2020-08-01
1150,2020-08-06,220.0,1,0,2020-08-01
1151,2020-08-03,220.0,79,0,2020-08-01
1152,2020-08-04,220.0,47,0,2020-08-01
1153,2020-08-05,220.0,50,0,2020-08-01
1154,2020-08-06,220.0,49,0,2020-08-01
1155,2020-08-07,220.0,90,0,2020-08-01
1156,2020-08-10,220.0,61,0,2020-08-01
1157,2020-08-11,220.0,46,0,2020-08-01
1158,2020-08-12,220.0,45,0,2020-08-01
1159,2020-08-26,220.0,40,0,2020-08-01
1160,2020-08-27,220.0,16,0,2020-08-01
1161,2020-08-28,220.0,48,0,2020-08-01
1162,2020-08-31,220.0,51,0,2020-08-01
1163,2020-08-08,220.0,15,0,2020-08-01
1164,2020-08-08,27.0,7,0,2020-08-01
1165,2020-08-04,27.0,35,0,2020-08-01
1166,2020-08-12,27.0,26,0,2020-08-01
1167,2020-08-13,27.0,16,0,2020-08-01
1168,2020-08-15,27.0,46,0,2020-08-01
1169,2020-08-16,27.0,39,0,2020-08-01
1170,2020-08-24,27.0,2,0,2020-08-01
1171,2020-08-11,27.0,1,0,2020-08-01
1172,2020-08-03,27.0,83,0,2020-08-01
1173,2020-08-04,27.0,52,0,2020-08-01
1174,2020-08-05,27.0,84,0,2020-08-01
1175,2020-08-10,27.0,86,0,2020-08-01
1176,2020-08-11,27.0,74,0,2020-08-01
1177,2020-08-12,27.0,53,0,2020-08-01
1178,2020-08-13,27.0,53,0,2020-08-01
1179,2020-08-17,27.0,70,0,2020-08-01
1180,2020-08-20,27.0,51,0,2020-08-01
1181,2020-08-21,27.0,54,0,2020-08-01
1182,2020-08-24,27.0,73,0,2020-08-01
1183,2020-08-25,27.0,76,0,2020-08-01
1184,2020-08-26,27.0,60,0,2020-08-01
1185,2020-08-15,27.0,7,0,2020-08-01
